model_harness,model,harness,eval_name,round,field,field_score,field_passed,kit,assay_type,task_family,time_horizon,source_prefix
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_002h_replicate_concordance,r3,concordance_assessment_code,1.0,True,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_002h_replicate_concordance,r3,frac_rep1_in_rep2,1.0,True,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_002h_replicate_concordance,r3,frac_rep2_in_rep1,1.0,True,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_002h_replicate_concordance,r3,jaccard_index,1.0,True,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_002h_replicate_concordance,r3,mean_domain_width,1.0,True,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_002h_replicate_concordance,r3,n_peaks_merged,1.0,True,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_002h_replicate_concordance,r3,n_peaks_rep1,1.0,True,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_002h_replicate_concordance,r3,n_peaks_rep2,1.0,True,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_004a_alignment_small_data,r1,multimap_explanation_code,1.0,True,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_004a_alignment_small_data,r1,n_aligned_k4,0.0,False,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_004a_alignment_small_data,r1,n_aligned_k9,0.0,False,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_004a_alignment_small_data,r1,pct_multimapped_k4,1.0,True,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_004a_alignment_small_data,r1,pct_multimapped_k9,0.0,False,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_004a_alignment_small_data,r2,multimap_explanation_code,1.0,True,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_004a_alignment_small_data,r2,n_aligned_k4,0.0,False,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_004a_alignment_small_data,r2,n_aligned_k9,0.0,False,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_004a_alignment_small_data,r2,pct_multimapped_k4,1.0,True,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_004a_alignment_small_data,r2,pct_multimapped_k9,0.0,False,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_004a_alignment_small_data,r3,multimap_explanation_code,1.0,True,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_004a_alignment_small_data,r3,n_aligned_k4,0.0,False,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_004a_alignment_small_data,r3,n_aligned_k9,0.0,False,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_004a_alignment_small_data,r3,pct_multimapped_k4,1.0,True,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_004a_alignment_small_data,r3,pct_multimapped_k9,0.0,False,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_005a_peak_calling_params,r1,homer_macs2_concordance,0.0,False,cuttag_cutrun,cuttag_cutrun,differential_expression,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_005a_peak_calling_params,r1,median_width_standard_bp,1.0,True,cuttag_cutrun,cuttag_cutrun,differential_expression,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_005a_peak_calling_params,r1,median_width_stringent_bp,0.0,False,cuttag_cutrun,cuttag_cutrun,differential_expression,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_005a_peak_calling_params,r1,n_peaks_macs2,0.0,False,cuttag_cutrun,cuttag_cutrun,differential_expression,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_005a_peak_calling_params,r1,n_peaks_standard,0.0,False,cuttag_cutrun,cuttag_cutrun,differential_expression,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_005a_peak_calling_params,r1,n_peaks_stringent,0.0,False,cuttag_cutrun,cuttag_cutrun,differential_expression,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_005a_peak_calling_params,r1,parameter_assessment_code,1.0,True,cuttag_cutrun,cuttag_cutrun,differential_expression,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_005a_peak_calling_params,r1,peak_ratio_standard_over_stringent,1.0,True,cuttag_cutrun,cuttag_cutrun,differential_expression,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_005a_peak_calling_params,r2,homer_macs2_concordance,1.0,True,cuttag_cutrun,cuttag_cutrun,differential_expression,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_005a_peak_calling_params,r2,median_width_standard_bp,1.0,True,cuttag_cutrun,cuttag_cutrun,differential_expression,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_005a_peak_calling_params,r2,median_width_stringent_bp,1.0,True,cuttag_cutrun,cuttag_cutrun,differential_expression,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_005a_peak_calling_params,r2,n_peaks_macs2,1.0,True,cuttag_cutrun,cuttag_cutrun,differential_expression,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_005a_peak_calling_params,r2,n_peaks_standard,1.0,True,cuttag_cutrun,cuttag_cutrun,differential_expression,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_005a_peak_calling_params,r2,n_peaks_stringent,1.0,True,cuttag_cutrun,cuttag_cutrun,differential_expression,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_005a_peak_calling_params,r2,parameter_assessment_code,1.0,True,cuttag_cutrun,cuttag_cutrun,differential_expression,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_005a_peak_calling_params,r2,peak_ratio_standard_over_stringent,1.0,True,cuttag_cutrun,cuttag_cutrun,differential_expression,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_005a_peak_calling_params,r3,homer_macs2_concordance,0.0,False,cuttag_cutrun,cuttag_cutrun,differential_expression,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_005a_peak_calling_params,r3,median_width_standard_bp,1.0,True,cuttag_cutrun,cuttag_cutrun,differential_expression,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_005a_peak_calling_params,r3,median_width_stringent_bp,0.0,False,cuttag_cutrun,cuttag_cutrun,differential_expression,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_005a_peak_calling_params,r3,n_peaks_macs2,0.0,False,cuttag_cutrun,cuttag_cutrun,differential_expression,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_005a_peak_calling_params,r3,n_peaks_standard,0.0,False,cuttag_cutrun,cuttag_cutrun,differential_expression,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_005a_peak_calling_params,r3,n_peaks_stringent,0.0,False,cuttag_cutrun,cuttag_cutrun,differential_expression,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_005a_peak_calling_params,r3,parameter_assessment_code,1.0,True,cuttag_cutrun,cuttag_cutrun,differential_expression,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_005a_peak_calling_params,r3,peak_ratio_standard_over_stringent,1.0,True,cuttag_cutrun,cuttag_cutrun,differential_expression,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_005b_chromatin_mark_comparison,r1,mark_enrichment_pattern_code,0.0,False,cuttag_cutrun,cuttag_cutrun,normalization,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_005b_chromatin_mark_comparison,r1,n_reads_k27,1.0,True,cuttag_cutrun,cuttag_cutrun,normalization,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_005b_chromatin_mark_comparison,r1,n_reads_k4,1.0,True,cuttag_cutrun,cuttag_cutrun,normalization,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_005b_chromatin_mark_comparison,r1,n_reads_k9,1.0,True,cuttag_cutrun,cuttag_cutrun,normalization,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_005b_chromatin_mark_comparison,r1,norm_factor_k9,0.0,False,cuttag_cutrun,cuttag_cutrun,normalization,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_005b_chromatin_mark_comparison,r1,norm_ratio_k27_vs_k9,0.0,False,cuttag_cutrun,cuttag_cutrun,normalization,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_005b_chromatin_mark_comparison,r1,pct_lowmapq_k9,1.0,True,cuttag_cutrun,cuttag_cutrun,normalization,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_005b_chromatin_mark_comparison,r1,read_ratio_k27_over_k4,1.0,True,cuttag_cutrun,cuttag_cutrun,normalization,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_005b_chromatin_mark_comparison,r2,mark_enrichment_pattern_code,0.0,False,cuttag_cutrun,cuttag_cutrun,normalization,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_005b_chromatin_mark_comparison,r2,n_reads_k27,1.0,True,cuttag_cutrun,cuttag_cutrun,normalization,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_005b_chromatin_mark_comparison,r2,n_reads_k4,1.0,True,cuttag_cutrun,cuttag_cutrun,normalization,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_005b_chromatin_mark_comparison,r2,n_reads_k9,1.0,True,cuttag_cutrun,cuttag_cutrun,normalization,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_005b_chromatin_mark_comparison,r2,norm_factor_k9,0.0,False,cuttag_cutrun,cuttag_cutrun,normalization,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_005b_chromatin_mark_comparison,r2,norm_ratio_k27_vs_k9,0.0,False,cuttag_cutrun,cuttag_cutrun,normalization,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_005b_chromatin_mark_comparison,r2,pct_lowmapq_k9,1.0,True,cuttag_cutrun,cuttag_cutrun,normalization,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_005b_chromatin_mark_comparison,r2,read_ratio_k27_over_k4,1.0,True,cuttag_cutrun,cuttag_cutrun,normalization,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_005b_chromatin_mark_comparison,r3,mark_enrichment_pattern_code,0.0,False,cuttag_cutrun,cuttag_cutrun,normalization,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_005b_chromatin_mark_comparison,r3,n_reads_k27,1.0,True,cuttag_cutrun,cuttag_cutrun,normalization,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_005b_chromatin_mark_comparison,r3,n_reads_k4,1.0,True,cuttag_cutrun,cuttag_cutrun,normalization,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_005b_chromatin_mark_comparison,r3,n_reads_k9,1.0,True,cuttag_cutrun,cuttag_cutrun,normalization,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_005b_chromatin_mark_comparison,r3,norm_factor_k9,0.0,False,cuttag_cutrun,cuttag_cutrun,normalization,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_005b_chromatin_mark_comparison,r3,norm_ratio_k27_vs_k9,0.0,False,cuttag_cutrun,cuttag_cutrun,normalization,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_005b_chromatin_mark_comparison,r3,pct_lowmapq_k9,1.0,True,cuttag_cutrun,cuttag_cutrun,normalization,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_005b_chromatin_mark_comparison,r3,read_ratio_k27_over_k4,1.0,True,cuttag_cutrun,cuttag_cutrun,normalization,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_005c_homer_vs_macs2_concordance,r1,concordance_code,1.0,True,cuttag_cutrun,cuttag_cutrun,differential_expression,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_005c_homer_vs_macs2_concordance,r1,homer_in_macs2_frac,1.0,True,cuttag_cutrun,cuttag_cutrun,differential_expression,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_005c_homer_vs_macs2_concordance,r1,homer_median_width,1.0,True,cuttag_cutrun,cuttag_cutrun,differential_expression,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_005c_homer_vs_macs2_concordance,r1,jaccard_index,0.0,False,cuttag_cutrun,cuttag_cutrun,differential_expression,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_005c_homer_vs_macs2_concordance,r1,macs2_in_homer_frac,1.0,True,cuttag_cutrun,cuttag_cutrun,differential_expression,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_005c_homer_vs_macs2_concordance,r1,macs2_median_width,1.0,True,cuttag_cutrun,cuttag_cutrun,differential_expression,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_005c_homer_vs_macs2_concordance,r1,n_homer_peaks,1.0,True,cuttag_cutrun,cuttag_cutrun,differential_expression,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_005c_homer_vs_macs2_concordance,r1,n_macs2_peaks,1.0,True,cuttag_cutrun,cuttag_cutrun,differential_expression,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_005c_homer_vs_macs2_concordance,r2,concordance_code,1.0,True,cuttag_cutrun,cuttag_cutrun,differential_expression,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_005c_homer_vs_macs2_concordance,r2,homer_in_macs2_frac,0.0,False,cuttag_cutrun,cuttag_cutrun,differential_expression,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_005c_homer_vs_macs2_concordance,r2,homer_median_width,1.0,True,cuttag_cutrun,cuttag_cutrun,differential_expression,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_005c_homer_vs_macs2_concordance,r2,jaccard_index,0.0,False,cuttag_cutrun,cuttag_cutrun,differential_expression,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_005c_homer_vs_macs2_concordance,r2,macs2_in_homer_frac,0.0,False,cuttag_cutrun,cuttag_cutrun,differential_expression,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_005c_homer_vs_macs2_concordance,r2,macs2_median_width,1.0,True,cuttag_cutrun,cuttag_cutrun,differential_expression,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_005c_homer_vs_macs2_concordance,r2,n_homer_peaks,1.0,True,cuttag_cutrun,cuttag_cutrun,differential_expression,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_005c_homer_vs_macs2_concordance,r2,n_macs2_peaks,0.0,False,cuttag_cutrun,cuttag_cutrun,differential_expression,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_005c_homer_vs_macs2_concordance,r3,concordance_code,1.0,True,cuttag_cutrun,cuttag_cutrun,differential_expression,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_005c_homer_vs_macs2_concordance,r3,homer_in_macs2_frac,1.0,True,cuttag_cutrun,cuttag_cutrun,differential_expression,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_005c_homer_vs_macs2_concordance,r3,homer_median_width,1.0,True,cuttag_cutrun,cuttag_cutrun,differential_expression,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_005c_homer_vs_macs2_concordance,r3,jaccard_index,1.0,True,cuttag_cutrun,cuttag_cutrun,differential_expression,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_005c_homer_vs_macs2_concordance,r3,macs2_in_homer_frac,1.0,True,cuttag_cutrun,cuttag_cutrun,differential_expression,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_005c_homer_vs_macs2_concordance,r3,macs2_median_width,1.0,True,cuttag_cutrun,cuttag_cutrun,differential_expression,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_005c_homer_vs_macs2_concordance,r3,n_homer_peaks,1.0,True,cuttag_cutrun,cuttag_cutrun,differential_expression,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_005c_homer_vs_macs2_concordance,r3,n_macs2_peaks,1.0,True,cuttag_cutrun,cuttag_cutrun,differential_expression,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_005d_mapq_mark_contrast,r1,mapq_strategy_code,1.0,True,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_005d_mapq_mark_contrast,r1,n_peaks_k4,1.0,True,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_005d_mapq_mark_contrast,r1,n_peaks_k9,1.0,True,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_005d_mapq_mark_contrast,r1,pct_reads_mapq_below20_k9,1.0,True,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
anthropic_claude-opus-4-6_claude-code,anthropic/claude-opus-4-6,claude-code,zebrafish_005d_mapq_mark_contrast,r2,mapq_strategy_code,1.0,True,cuttag_cutrun,cuttag_cutrun,qc,small,zebrafish
